experiment,model,layer,domain,all_delta_auc,all_meta_mj_auc,all_truth_gt_auc,cb_cluster_n_boot_valid,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p_le_zero,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_question_clusters,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,fold_empty_quadrants,n_splits,question_clusters,sample_size,seed
Exp2A_GroupKFold,llama31_8b,26,math,0.0025580246908299964,0.8083047332908382,0.8057467086000082,1000,-0.09695027017126112,-0.041591622556943236,-0.1538846394992962,1.0,0.6103703025307567,0.6405774958804872,0.5786557643425213,1240,1273,0.7073205727020179,0.7383029561831561,0.6761825458766283,,5,1539,3078,4182647468
Exp2A_GroupKFold,llama31_8b,27,math,0.005619865775592481,0.8086593997294819,0.8030395339538894,1000,-0.10100436547913416,-0.04209575137560789,-0.15970173367474222,1.0,0.5938944347772995,0.6263199359633712,0.5617025785459111,1240,1273,0.6948988002564337,0.7245191324865965,0.6627850173924646,,5,1539,3078,1372617704
Exp2A_GroupKFold,llama31_8b,28,math,0.0067067787025473224,0.8077484414110477,0.8010416627085004,1000,-0.09409286564703734,-0.03715585121895561,-0.1513142745034111,1.0,0.5918399120798608,0.6241253634313921,0.5604690260662073,1240,1273,0.6859327777268981,0.7149666693924415,0.6563801424555888,,5,1539,3078,2961112380
Exp2A_GroupKFold,llama31_8b,29,math,0.0026082894678980395,0.8114894435720837,0.8088811541041857,1000,-0.10032970052202583,-0.04129676880546747,-0.15787126264023765,0.998,0.5858991971181732,0.6176609715743556,0.5564025410748362,1240,1273,0.686228897640199,0.7175428878755626,0.6542875856179797,,5,1539,3078,1526515400
Exp2A_GroupKFold,llama31_8b,30,math,0.010463874954459329,0.8238347507035028,0.8133708757490434,1000,-0.08418658607320573,-0.025278628063080243,-0.14280808651733506,0.996,0.5889000824251305,0.620755077813991,0.5569266089732704,1240,1273,0.6730866684983362,0.7037831873013156,0.6419765617495692,,5,1539,3078,2863033554
Exp2A_GroupKFold,llama31_8b,31,math,0.016755053584267876,0.8347011473702213,0.8179460937859534,1000,-0.07843819641603322,-0.01577687713468849,-0.13758704989010026,0.995,0.5861373141618585,0.6197757318610483,0.5528682097010177,1240,1273,0.6645755105778918,0.6949544863102901,0.6325118001400536,,5,1539,3078,2311733758
Exp2A_GroupKFold,llama31_8b,0,movies,0.04282200051302032,0.5577944398277556,0.5149724393147352,1000,0.06194548458454052,0.10214400562819588,0.02214814827749094,0.001,0.5855461763877045,0.6187809818641137,0.5496784477082416,2035,2146,0.5236006918031639,0.5583994419993424,0.48706966946249763,,5,2775,5560,3248643187
Exp2A_GroupKFold,llama31_8b,1,movies,0.04853611036363159,0.573119853441112,0.5245837430774805,1000,0.0645296162113278,0.10529091984049006,0.018771665605633973,0.003,0.596449996224184,0.6325166738195992,0.5606536041922919,2035,2146,0.5319203800128562,0.5689161729132378,0.4956500347115103,,5,2775,5560,3729419207
Exp2A_GroupKFold,llama31_8b,2,movies,0.015081822238730003,0.5649726146407796,0.5498907924020496,1000,0.06788364592792051,0.12832825005514004,0.01178076645415262,0.011,0.5730159928830473,0.6082009111087906,0.537150931296732,2035,2146,0.5051323469551268,0.5424005258831007,0.4670336458016661,,5,2775,5560,138656059
Exp2A_GroupKFold,llama31_8b,3,movies,-0.022254293798951164,0.563224201102969,0.5854784949019202,1000,0.038275722976669146,0.10993042463665616,-0.02605273577286333,0.122,0.5399306354974591,0.5759334812187319,0.5078349315448084,2035,2146,0.50165491252079,0.537504850572885,0.46395914838091723,,5,2775,5560,116308721
Exp2A_GroupKFold,llama31_8b,4,movies,-0.02834047382438265,0.5737290360353554,0.6020695098597381,1000,0.030370453595221503,0.09598135654467725,-0.03470151570260089,0.174,0.5355359540566078,0.5677960852751462,0.5031633403152653,2035,2146,0.5051655004613863,0.5399549368964986,0.46888121141027156,,5,2775,5560,1909959501
Exp2A_GroupKFold,llama31_8b,5,movies,-0.01667327621546555,0.5925736571730754,0.609246933388541,1000,0.032569636177106065,0.09563061059705241,-0.028119523828888594,0.136,0.5543321502443229,0.5873545750078129,0.5217322779696828,2035,2146,0.5217625140672169,0.5555255787709094,0.48625597614202976,,5,2775,5560,2268746435
Exp2A_GroupKFold,llama31_8b,6,movies,0.02988748173489908,0.6409592430308982,0.6110717612959992,1000,0.08930265283305916,0.1492440160726065,0.026852134395935298,0.002,0.608355788694286,0.6420868354869289,0.5724478029736034,2035,2146,0.5190531358612268,0.5532108743334342,0.48194785044434196,,5,2775,5560,2476088644
Exp2A_GroupKFold,llama31_8b,7,movies,0.1777366278388034,0.8123234116491652,0.6345867838103618,1000,0.2763381583964017,0.3315025151373123,0.22010579430962862,0.0,0.759981507710953,0.7910314455852346,0.7308346577392254,2035,2146,0.4836433493145513,0.5194977558252116,0.44966245307501435,,5,2775,5560,357183310
Exp2A_GroupKFold,llama31_8b,8,movies,0.19800381731601735,0.8560748281332629,0.6580710108172455,1000,0.3562694201267569,0.41056656667842095,0.30447683659343,0.0,0.8065198211920895,0.8370399130184768,0.7772324159671808,2035,2146,0.45025040106533265,0.4850406290878926,0.4138441683181253,,5,2775,5560,3412527423
Exp2A_GroupKFold,llama31_8b,9,movies,0.1977067201882392,0.8731741519981869,0.6754674318099477,1000,0.39062105726531465,0.4432195711875017,0.33963608797976813,0.0,0.8266458413531051,0.8533538697053369,0.7992038797346843,2035,2146,0.4360247840877905,0.47272810128012255,0.3986968894209755,,5,2775,5560,3134215956
Exp2A_GroupKFold,llama31_8b,10,movies,0.18710331455098994,0.8885278008612223,0.7014244863102324,1000,0.4392158090652737,0.48963438404551896,0.3912952008034121,0.0,0.8417656820689261,0.8653216069955283,0.8190572045882707,2035,2146,0.4025498730036524,0.4382938603273154,0.36545729045822123,,5,2775,5560,1943690012
Exp2A_GroupKFold,llama31_8b,11,movies,0.19199592881507666,0.9358683991841051,0.7438724703690285,1000,0.5273967682698844,0.5763736334847395,0.4805177121597095,0.0,0.897209395703674,0.9144399832937341,0.8781379330037414,2035,2146,0.3698126274337897,0.40574207253070815,0.33323518848576966,,5,2775,5560,564773128
Exp2A_GroupKFold,llama31_8b,12,movies,0.1977320846450057,0.949550313515147,0.7518182288701413,1000,0.5455648897001266,0.5910200696068976,0.5020498172525862,0.0,0.9126515621747964,0.9294683384990379,0.8944884375053048,2035,2146,0.3670866724746698,0.3995757881468676,0.33033036192956217,,5,2775,5560,3632933868
Exp2A_GroupKFold,llama31_8b,13,movies,0.20916004672368704,0.9711926796101836,0.7620326328864966,1000,0.603752976908583,0.6476256155087308,0.5587447791450102,0.0,0.9450038586997563,0.9579832798872411,0.9296841630985129,2035,2146,0.3412508817911734,0.3782255643251792,0.3047067953087771,,5,2775,5560,3895637764
Exp2A_GroupKFold,llama31_8b,14,movies,0.2003133728655896,0.9745165067613507,0.7742031338957611,1000,0.6576513687793432,0.7019159771643235,0.6110190489490429,0.0,0.9449891238080854,0.9598677513671068,0.9297950893667322,2035,2146,0.28733775502874226,0.3242160157899296,0.2521236766612319,,5,2775,5560,3020560080
Exp2A_GroupKFold,llama31_8b,15,movies,0.19153075238759454,0.9682237289416031,0.7766929765540086,1000,0.6833379686846714,0.7260663884352392,0.6366358863132415,0.0,0.9318548097449206,0.9470629156041653,0.9149533752174759,2035,2146,0.24851684106024913,0.2807257674849851,0.21650580730412988,,5,2775,5560,3198751971
Exp2A_GroupKFold,llama31_8b,16,movies,0.18944248321783907,0.9594186749263428,0.7699761917085037,1000,0.7253471448384595,0.7702194001031591,0.6745667308360858,0.0,0.9187610166338508,0.9351735610485448,0.9009843493743749,2035,2146,0.1934138717953913,0.2258979625353239,0.1634284631529241,,5,2775,5560,2497185715
Exp2A_GroupKFold,llama31_8b,17,movies,0.19068920105974352,0.956632734003173,0.7659435329434294,1000,0.724960353932098,0.7674032221904467,0.6781320299502952,0.0,0.9175822253001774,0.9339486462221408,0.8989414051187006,2035,2146,0.19262187136807943,0.22426765993319436,0.1624658651510108,,5,2775,5560,2948036554
Exp2A_GroupKFold,llama31_8b,18,movies,0.1910828328336509,0.9527662990103498,0.7616834661766989,1000,0.7209800913194911,0.767912050209778,0.6732612759271513,0.0,0.9082274109506031,0.9269659254958094,0.8885780978161705,2035,2146,0.187247319631112,0.2185886549966366,0.1578000360517302,,5,2775,5560,1844590764
Exp2A_GroupKFold,llama31_8b,19,movies,0.19040217515027258,0.9515286696381355,0.761126494487863,1000,0.7238368184421904,0.7671844783317426,0.674496825763821,0.0,0.9051791302361819,0.9233569885172869,0.8848518707931782,2035,2146,0.1813423117939915,0.21204755871110995,0.15313221725471332,,5,2775,5560,1324684261
Exp2A_GroupKFold,llama31_8b,20,movies,0.18967550875451933,0.9477679987912669,0.7580924900367476,1000,0.7010898294252104,0.74826161614263,0.6477003710852967,0.0,0.8984950150019616,0.9167160170343084,0.8769717204487659,2035,2146,0.1974051855767513,0.2303676805933868,0.16669778140637626,,5,2775,5560,1372769781
Exp2A_GroupKFold,llama31_8b,21,movies,0.19154583615561416,0.9481672584422453,0.7566214222866311,1000,0.7057571063619736,0.752781862868063,0.6568308666347383,0.0,0.9027202451885974,0.9204507467312204,0.8821903201893513,2035,2146,0.19696313882662375,0.2275312598195878,0.16547096853351229,,5,2775,5560,2207729612
Exp2A_GroupKFold,llama31_8b,22,movies,0.1897515399650107,0.9460650071768527,0.756313467211842,1000,0.6966472595864284,0.7425885322204644,0.650165605890262,0.0,0.9034956688627794,0.9222698141133663,0.8855259347134072,2035,2146,0.20684840927635106,0.23969725284178084,0.17541645470134734,,5,2775,5560,1942979232
Exp2A_GroupKFold,llama31_8b,23,movies,0.18874731603841477,0.9432284505552617,0.754481134516847,1000,0.708122056475156,0.7538100882315035,0.6599955004410383,0.0,0.8983716102842176,0.9171964206638077,0.8781864118772221,2035,2146,0.19024955380906158,0.22194107434159926,0.16074805823472763,,5,2775,5560,3845008121
Exp2A_GroupKFold,llama31_8b,24,movies,0.18934215974128732,0.9449067009141044,0.7555645411728171,1000,0.7008393362668046,0.7498485848352948,0.6513700257608376,0.0,0.9011030908277141,0.9194149167985586,0.8810222172083148,2035,2146,0.20026375456090945,0.2319627183998751,0.16814998113648502,,5,2775,5560,2905725409
Exp2A_GroupKFold,llama31_8b,25,movies,0.1877414347743499,0.9423881921885624,0.7546467574142125,1000,0.6835810943972416,0.7250710983879202,0.6375085458059636,0.0,0.9006444673244568,0.9179513091644601,0.8814225274965527,2035,2146,0.21706337292721517,0.2495995781124651,0.18716744900551813,,5,2775,5560,3252696021
Exp2A_GroupKFold,llama31_8b,26,movies,0.1896884612397498,0.9441215909949384,0.7544331297551886,1000,0.6870456358013662,0.7332663880347691,0.6397597983139237,0.0,0.904619204352687,0.9227359821736291,0.8846879948761089,2035,2146,0.2175735685513207,0.24962336546728398,0.1856181986283161,,5,2775,5560,4054771963
Exp2A_GroupKFold,llama31_8b,27,movies,0.18982152517377204,0.9454107803883055,0.7555892552145335,1000,0.6892706044436749,0.7344212296533447,0.6396178967630214,0.0,0.9039561342274957,0.9215279174248276,0.8846575278587095,2035,2146,0.21468552978382072,0.24871317461210568,0.1833182741198166,,5,2775,5560,3433035570
Exp2A_GroupKFold,llama31_8b,28,movies,0.18905174511055878,0.9432834101382489,0.7542316650276901,1000,0.6690617005170105,0.7150396650076976,0.6226505623780808,0.0,0.9029265336719903,0.9205265678579315,0.8845916589987722,2035,2146,0.23386483315497975,0.2646277467288679,0.20149393939168608,,5,2775,5560,1408283896
Exp2A_GroupKFold,llama31_8b,29,movies,0.18767452206263024,0.9426811210999472,0.7550065990373169,1000,0.6555848002224969,0.7013745829355947,0.6075738274381869,0.0,0.9013351653715311,0.918599354259258,0.8823874763908588,2035,2146,0.24575036514903423,0.2791013578163801,0.21197604892655048,,5,2775,5560,3104501275
Exp2A_GroupKFold,llama31_8b,30,movies,0.18266241307006081,0.9421249150109542,0.7594625019408934,1000,0.6581818248794962,0.7044147571730295,0.6094198428476384,0.0,0.8981266427101886,0.9166630479023606,0.8783682313170977,2035,2146,0.2399448178306924,0.27419540462836306,0.20811991465549315,,5,2775,5560,2491462273
Exp2A_GroupKFold,llama31_8b,31,movies,0.18269718705940363,0.9363543476618569,0.7536571606024532,1000,0.6084165701224286,0.654084582912766,0.5607633936718839,0.0,0.8968723350567017,0.9159388656492551,0.8761319306358908,2035,2146,0.28845576493427316,0.3236814862903517,0.25553200616586913,,5,2775,5560,1996130515
Exp2A_GroupKFold,qwen25_14b,0,math,0.0005291457049733106,0.5367014115455615,0.5361722658405882,1000,-0.0020324830524534043,0.03538992459957309,-0.04145028856360912,0.552,0.52757147310704,0.5687081579158096,0.49028996786471823,1493,1563,0.5296039561594934,0.565556484836496,0.4944644506368475,,5,2370,4740,2570290600
Exp2A_GroupKFold,qwen25_14b,1,math,-0.002154000614806195,0.5493550168147368,0.551509017429543,1000,0.0015801409595765925,0.03855589328266634,-0.03568557533191607,0.463,0.5322293741174745,0.5715943046147732,0.49620245162344706,1493,1563,0.5306492331578979,0.5685657981570137,0.49243651681990575,,5,2370,4740,2804310368
Exp2A_GroupKFold,qwen25_14b,2,math,-0.0024950501024842975,0.5659790192240125,0.5684740693264968,1000,0.012528042153392871,0.05161610313810599,-0.031240073107544602,0.3,0.5396960750154346,0.5790179410240771,0.5005971239901041,1493,1563,0.5271680328620417,0.5634871368202345,0.49226263521162156,,5,2370,4740,2590581125
Exp2A_GroupKFold,qwen25_14b,3,math,-0.010189634059510233,0.5924643209690642,0.6026539550285744,1000,0.0018277065644617396,0.04460578845151151,-0.04493643190624724,0.489,0.5365327367307892,0.5766799633335383,0.4968699503483404,1493,1563,0.5347050301663274,0.5734833798526072,0.4974123846324557,,5,2370,4740,554414869
Exp2A_GroupKFold,qwen25_14b,4,math,-0.007263146042349011,0.5981565694590841,0.6054197155014331,1000,-0.01226213835555312,0.039757338766951346,-0.05903664393053493,0.674,0.5311321389056989,0.5692534597032392,0.49246499385768205,1493,1563,0.543394277261252,0.5822661404872581,0.5046482130995872,,5,2370,4740,2484114781
Exp2A_GroupKFold,qwen25_14b,5,math,0.07060032068826305,0.7389168297947096,0.6683165091064466,1000,0.02806354795131827,0.09489355057599898,-0.033754423738931574,0.2,0.5540976692156755,0.5934713438099113,0.5146356833595118,1493,1563,0.5260341212643572,0.5662123094168819,0.4881562401519689,,5,2370,4740,940467837
Exp2A_GroupKFold,qwen25_14b,6,math,0.0650661020109462,0.7507635507816204,0.6856974487706742,1000,0.019410977242302563,0.08824738213375379,-0.05023311654819657,0.303,0.5493236263165294,0.5892091357183105,0.5099307846078445,1493,1563,0.5299126490742269,0.5688458482496944,0.4897795428693091,,5,2370,4740,2451153104
Exp2A_GroupKFold,qwen25_14b,7,math,0.06312231030699111,0.7461100793610957,0.6829877690541046,1000,0.02720470924795071,0.09244926722570501,-0.039568653497164,0.214,0.5601431601596646,0.598781228924351,0.5251817907810287,1493,1563,0.5329384509117139,0.5742467297892078,0.49554756436776415,,5,2370,4740,1552520824
Exp2A_GroupKFold,qwen25_14b,8,math,0.07299495969271796,0.7556211413943683,0.6826261817016503,1000,0.03488535573037965,0.10851264824048291,-0.03352544490352178,0.161,0.5639758424871479,0.6035809765607932,0.5237100018856442,1493,1563,0.5290904867567683,0.5701677300809082,0.4894653517639115,,5,2370,4740,2181073134
Exp2A_GroupKFold,qwen25_14b,9,math,0.07413206992839216,0.7547016011644833,0.6805695312360911,1000,0.027721235016168078,0.09792863113901148,-0.04611898609417085,0.221,0.5576155458974406,0.5981989991603895,0.5198321285297239,1493,1563,0.5298943108812725,0.574572681792366,0.4871518108721335,,5,2370,4740,2060049669
Exp2A_GroupKFold,qwen25_14b,10,math,0.06882368403224848,0.7518488402572124,0.683025156224964,1000,0.031012940651494847,0.10541094200210328,-0.032948996260049226,0.17,0.5681111049983801,0.6099896547453365,0.5293729461270743,1493,1563,0.5370981643468853,0.5740886889090256,0.49412707702446007,,5,2370,4740,1447564265
Exp2A_GroupKFold,qwen25_14b,11,math,0.07679243924409584,0.749447818545846,0.6726553793017501,1000,0.02589352845170645,0.08917530444289413,-0.03749426031824777,0.191,0.5654092779030888,0.6045687311737098,0.5271119681355415,1493,1563,0.5395157494513824,0.5783451597181009,0.498676714697715,,5,2370,4740,2477170046
Exp2A_GroupKFold,qwen25_14b,12,math,0.0830312814110179,0.7763507280808892,0.6933194466698713,1000,0.03748632276442154,0.10433971039648272,-0.03243313231612343,0.154,0.5693764403122383,0.6048483963457605,0.532272049810353,1493,1563,0.5318901175478168,0.5737078328161762,0.4928811906360513,,5,2370,4740,1339940263
Exp2A_GroupKFold,qwen25_14b,13,math,0.08231318212247962,0.776166909267346,0.6938537271448664,1000,0.05311351952711918,0.12349044716316934,-0.020323590844794664,0.083,0.5726589768510878,0.611239162613786,0.5317371480532166,1493,1563,0.5195454573239686,0.5604717756124021,0.4810710432066568,,5,2370,4740,2464283073
Exp2A_GroupKFold,qwen25_14b,14,math,0.08066727639720528,0.7795684496422337,0.6989011732450284,1000,0.0433851081647747,0.11306375640061495,-0.024581280367897536,0.11,0.5745997689387687,0.612109387544787,0.536856916188342,1493,1563,0.531214660773994,0.570266318414143,0.49113420934499397,,5,2370,4740,1551540576
Exp2A_GroupKFold,qwen25_14b,15,math,0.09262877546159398,0.7940484197493684,0.7014196442877744,1000,0.05679338357998198,0.13060123537179436,-0.012253375126942705,0.061,0.580519948897569,0.6188411143633479,0.5434387955077531,1493,1563,0.523726565317587,0.5648850101843451,0.482115804331236,,5,2370,4740,823969109
Exp2A_GroupKFold,qwen25_14b,16,math,0.10269824314718856,0.8051645501848784,0.7024663070376899,1000,0.0722402547786275,0.13754187204052368,-0.002316581649161098,0.032,0.6029231079569419,0.6376049290831556,0.5636579407194303,1493,1563,0.5306828531783144,0.573798544785732,0.4924450094554475,,5,2370,4740,3623428245
Exp2A_GroupKFold,qwen25_14b,17,math,0.11246751104465613,0.8147358441109382,0.7022683330662821,1000,0.07684925394118336,0.14091173358357956,0.005950882143180978,0.012,0.6100047068028583,0.6466963074635437,0.5725163654385113,1493,1563,0.533155452861675,0.5734341995875596,0.49548148409555204,,5,2370,4740,1176844519
Exp2A_GroupKFold,qwen25_14b,18,math,0.12684195343298177,0.8235919400804207,0.6967499866474389,1000,0.08455740771304399,0.1504621716706813,0.01731977239061066,0.008,0.6210259607684926,0.6558984915542975,0.5828549196520038,1493,1563,0.5364685530554486,0.5738118800489964,0.49907617878306226,,5,2370,4740,140953976
Exp2A_GroupKFold,qwen25_14b,19,math,0.13127501361110505,0.8357306742068074,0.7044556605957023,1000,0.1337068211965059,0.20000945531686942,0.06736943103578616,0.0,0.6581302378463626,0.6915631370425794,0.6244849324582852,1493,1563,0.5244234166498567,0.5631449301644194,0.4835592631323369,,5,2370,4740,33001300
Exp2A_GroupKFold,qwen25_14b,20,math,0.14796934238585358,0.8610972243136074,0.7131278819277538,1000,0.1958029989058212,0.25543296693393436,0.12811386669332225,0.0,0.6993208755875863,0.7301717519096402,0.6662221901877569,1493,1563,0.5035178766817651,0.5470051561764939,0.46673582481655107,,5,2370,4740,2091127203
Exp2A_GroupKFold,qwen25_14b,21,math,0.15705190812933656,0.8761355663749881,0.7190836582456516,1000,0.240386202343621,0.300796755381769,0.18101821818199026,0.0,0.7260029463363347,0.7548136096964031,0.6962595142683112,1493,1563,0.48561674399271365,0.5246466185912606,0.44650927712917915,,5,2370,4740,1891400321
Exp2A_GroupKFold,qwen25_14b,22,math,0.15659520672865734,0.8811519907198269,0.7245567839911695,1000,0.2684803139498634,0.33637211933515837,0.2113674866717896,0.0,0.7387754977291204,0.7692452845550429,0.7099313549829772,1493,1563,0.47029518377925705,0.5106618029321844,0.42811890497055133,,5,2370,4740,2528867562
Exp2A_GroupKFold,qwen25_14b,23,math,0.15707230862820865,0.8900839342580045,0.7330116256297958,1000,0.29126857506128007,0.35017577448655113,0.22872008689593132,0.0,0.7506555903981221,0.7782627634383176,0.7224063361596804,1493,1563,0.45938701533684206,0.4999360925555604,0.4220651652783833,,5,2370,4740,69828847
Exp2A_GroupKFold,qwen25_14b,24,math,0.1557151159454151,0.8938854590172163,0.7381703430718012,1000,0.3194177012463859,0.3788792483883284,0.2570698023718852,0.0,0.7589138899586169,0.7856088864210409,0.7301154885806999,1493,1563,0.43949618871223095,0.47932459509527336,0.40124808085435887,,5,2370,4740,1767203246
Exp2A_GroupKFold,qwen25_14b,25,math,0.15501137008918042,0.8989480611465253,0.7439366910573448,1000,0.36328571515896163,0.4215351227167447,0.3001812894556224,0.0,0.7669521312036579,0.7938751912311557,0.7395700483888676,1493,1563,0.4036664160446963,0.4420551664382262,0.36661409821403257,,5,2370,4740,401923134
Exp2A_GroupKFold,qwen25_14b,26,math,0.15633252693774913,0.90581248919451,0.7494799622567608,1000,0.4035624996179544,0.46284823180056545,0.3466336385126725,0.0,0.7719462324182575,0.7988542244940967,0.7461701356864353,1493,1563,0.3683837328003032,0.40407045834709787,0.33180315418094863,,5,2370,4740,632263766
Exp2A_GroupKFold,qwen25_14b,27,math,0.1543274171209248,0.9161212891855868,0.761793872064662,1000,0.40475753852548707,0.4623929771768245,0.346934451884618,0.0,0.7799661354703441,0.8052353761622758,0.7554210556500884,1493,1563,0.37520859694485703,0.41391652599976947,0.3397859028746753,,5,2370,4740,1923788448
Exp2A_GroupKFold,qwen25_14b,28,math,0.14661088084673357,0.9183333612184689,0.7717224803717353,1000,0.4076610857432776,0.46581669195948,0.35227389935869474,0.0,0.7766285843526313,0.8017829598244672,0.7507757161202602,1493,1563,0.3689674986093537,0.4066756982996898,0.33510041401010443,,5,2370,4740,719576864
Exp2A_GroupKFold,qwen25_14b,29,math,0.14748822422253316,0.9165223889753328,0.7690341647527996,1000,0.4261307024139175,0.4787938973608419,0.36857051260695667,0.0,0.7723405035667785,0.7968932970886463,0.7466081582168368,1493,1563,0.34620980115286104,0.3794523319516847,0.3145472322098061,,5,2370,4740,3312756925
Exp2A_GroupKFold,qwen25_14b,30,math,0.14407903013974055,0.9139698952076606,0.76989086506792,1000,0.40256306810193593,0.4628878805381614,0.34365106868951695,0.0,0.7558972572176071,0.7828430082157535,0.7297629981845806,1493,1563,0.3533341891156712,0.38732499361115275,0.31884203206856787,,5,2370,4740,26181189
Exp2A_GroupKFold,qwen25_14b,31,math,0.14391157867204973,0.9081195937693454,0.7642080150972956,1000,0.40027996307910485,0.4591488121007572,0.3393485118872311,0.0,0.7505608430678574,0.7762650098578016,0.7222913730056788,1493,1563,0.35028087998875257,0.38617506028815607,0.3169980199162762,,5,2370,4740,2334461860
Exp2A_GroupKFold,qwen25_14b,32,math,0.14154871098394028,0.9062760516878873,0.764727340703947,1000,0.4013130146155398,0.46122089084608936,0.34246482020333,0.0,0.7501023882439958,0.7774688468412301,0.722720963006589,1493,1563,0.34878937362845597,0.3812665145796686,0.31452615657286676,,5,2370,4740,456575755
Exp2A_GroupKFold,qwen25_14b,33,math,0.14379348118663982,0.9038159134891555,0.7600224323025156,1000,0.39024897153301175,0.44856652112455725,0.33529439336476075,0.0,0.7377424461926855,0.7661552147837122,0.7120115604043539,1493,1563,0.34749347465967373,0.3782150613235158,0.3160492949880323,,5,2370,4740,2755162363
Exp2A_GroupKFold,qwen25_14b,34,math,0.14440519089523518,0.8995309720200549,0.7551257811248198,1000,0.39514221268636185,0.4565187114942277,0.3334750442965086,0.0,0.7319598026810438,0.7620877959906558,0.703193322434415,1493,1563,0.3368175899946819,0.3700522877287328,0.30386195466218696,,5,2370,4740,3994980361
Exp2A_GroupKFold,qwen25_14b,35,math,0.14269311574945864,0.9015186244820336,0.7588255087325749,1000,0.3835005165257682,0.4450362115751675,0.3249068881588359,0.0,0.7352790156058022,0.763857017712408,0.7074579751176922,1493,1563,0.351778499080034,0.38519020907154516,0.3183746696013493,,5,2370,4740,2800036286
Exp2A_GroupKFold,qwen25_14b,36,math,0.14602410077101957,0.9002321158683152,0.7542080150972956,1000,0.3932228151571278,0.45017743570185487,0.3359673153268929,0.0,0.733619409143423,0.7604287419701811,0.7055869669300672,1493,1563,0.34039659398629524,0.37174503981767526,0.3090871086767603,,5,2370,4740,553415124
Exp2A_GroupKFold,qwen25_14b,37,math,0.14549655345935197,0.8960140987245339,0.7505175452651819,1000,0.3875532571687052,0.44598604964789595,0.32567453273596136,0.0,0.7252480240597091,0.7530608309977141,0.6959191078218598,1493,1563,0.3376947668910039,0.3709522381062973,0.3068913405499959,,5,2370,4740,2236721562
Exp2A_GroupKFold,qwen25_14b,38,math,0.14398107262981175,0.8952908698489184,0.7513097972191066,1000,0.38513872842970054,0.4458115103856841,0.32118908904560123,0.0,0.7235425721149438,0.7533131310316563,0.6920690149135174,1493,1563,0.33840384368524323,0.37196160648954746,0.3064947004323252,,5,2370,4740,2656394659
Exp2A_GroupKFold,qwen25_14b,39,math,0.14279455583177703,0.894549794486551,0.751755238654774,1000,0.37965866510180757,0.4408563080996677,0.3144761946772916,0.0,0.7208529704816221,0.750233988125672,0.6883476586058829,1493,1563,0.34119430537981454,0.3751244802195318,0.309198966702164,,5,2370,4740,2264991540
Exp2A_GroupKFold,qwen25_14b,40,math,0.1434088359904696,0.8926761364586994,0.7492673004682298,1000,0.37925522485680935,0.439271059179951,0.3144522023524444,0.0,0.7197649043663238,0.7488824153689874,0.6885440899034848,1493,1563,0.34050967950951444,0.3740461918943402,0.3084258432921519,,5,2370,4740,744887626
Exp2A_GroupKFold,qwen25_14b,41,math,0.1444845322690117,0.8913449000875593,0.7468603678185476,1000,0.3802103390731877,0.44041892066807276,0.3193485602454871,0.0,0.7195280360406618,0.7479814471599756,0.6892866008438249,1493,1563,0.33931769696747416,0.37084437745528154,0.3086073568779445,,5,2370,4740,745414083
Exp2A_GroupKFold,qwen25_14b,42,math,0.145571886728029,0.8901414891777789,0.7445696024497499,1000,0.3778676349232546,0.43792679453987554,0.31595172351948303,0.0,0.7187624164848129,0.7488777656064516,0.6893033325873807,1493,1563,0.3408947815615583,0.373103818058925,0.30880540934433826,,5,2370,4740,3156678429
Exp2A_GroupKFold,qwen25_14b,43,math,0.1348389598035007,0.8858056852214359,0.7509667254179352,1000,0.3574847334543654,0.4169332009952852,0.29597402819610014,0.0,0.7128269546985506,0.741328476474702,0.6819043769563081,1493,1563,0.35534222124418524,0.39010064289391394,0.3227938334236205,,5,2370,4740,1469058648
Exp2A_GroupKFold,qwen25_14b,44,math,0.13937538086321044,0.8881937682299074,0.7488183873666969,1000,0.3422395823782191,0.40242716096727726,0.27835351590500435,0.0,0.7116899867353738,0.7399556598150264,0.6810507114079057,1493,1563,0.36945040435715465,0.40406771035534017,0.3348242721221683,,5,2370,4740,4103895475
Exp2A_GroupKFold,qwen25_14b,45,math,0.13265218733617068,0.8867548952355457,0.7541027078993751,1000,0.322058401031829,0.3861285470523757,0.25915496077866634,0.0,0.7138538935040007,0.7438955664298665,0.6833149645795722,1493,1563,0.39179549247217177,0.42989823196606686,0.35362954218736176,,5,2370,4740,2382091346
Exp2A_GroupKFold,qwen25_14b,46,math,0.1341140066783867,0.8915602848745448,0.7574462781961581,1000,0.27592867665486914,0.3385189595852879,0.20899967346880452,0.0,0.7093732616921262,0.7386666102129071,0.6768105673818521,1493,1563,0.4334445850372571,0.4726693304726936,0.3946367956171735,,5,2370,4740,547281389
Exp2A_GroupKFold,qwen25_14b,47,math,0.14610251365601568,0.9054096047560887,0.759307091100073,1000,0.31374814325796335,0.37566875883433065,0.25350805850946995,0.0,0.7249821202618694,0.7539044483979099,0.6962830369118846,1493,1563,0.411233977003906,0.4504017420197147,0.37512569001697477,,5,2370,4740,2452121921
